Features,comp,Topic,k,Month,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
SBERT,C-L,IllegalImmi,4,Aug,0.5702,10,C,L,2,0.6532,0.7568,0.1036,0.083,Ideology
SBERT,C-L,IllegalImmi,4,Feb,0.581,10,C,L,2,0.6434,0.7055,0.0621,0.0624,Ideology
SBERT,C-L,IllegalImmi,4,Jan,0.6124,10,C,L,2,0.6738,0.7562,0.0824,0.0613,Ideology
SBERT,C-L,IllegalImmi,4,Jul,0.5833,10,C,L,2,0.6416,0.7513,0.1097,0.0583,Ideology
SBERT,C-L,IllegalImmi,4,Jun,0.5677,10,C,L,2,0.6776,0.7245,0.0469,0.1099,Ideology
SBERT,C-L,IllegalImmi,4,Mar,0.5956,10,C,L,2,0.6843,0.7415,0.0572,0.0887,Ideology
SBERT,C-L,IllegalImmi,4,May,0.591,10,C,L,2,0.6885,0.7152,0.0267,0.0975,Ideology
SBERT,C-L,IllegalImmi,4,Sep,0.591,10,C,L,2,0.6497,0.7357,0.086,0.0587,Ideology
SBERT,C-L,IllegalImmi,8,Apr,0.6156,10,C,L,2,0.6699,0.7102,0.0403,0.0543,Ideology
SBERT,C-L,IllegalImmi,8,Aug,0.6028,10,C,L,2,0.6786,0.7568,0.0782,0.0758,Ideology
SBERT,C-L,IllegalImmi,8,Feb,0.5905,10,C,L,2,0.6628,0.7055,0.0427,0.0723,Ideology
SBERT,C-L,IllegalImmi,8,Jan,0.6344,10,C,L,2,0.6885,0.7562,0.0676,0.0542,Ideology
SBERT,C-L,IllegalImmi,8,Jul,0.6038,10,C,L,2,0.6545,0.7513,0.0967,0.0508,Ideology
SBERT,C-L,IllegalImmi,8,Jun,0.5823,10,C,L,2,0.6829,0.7245,0.0416,0.1007,Ideology
SBERT,C-L,IllegalImmi,8,Mar,0.6109,10,C,L,2,0.7021,0.7415,0.0394,0.0911,Ideology
SBERT,C-L,IllegalImmi,8,May,0.6507,10,C,L,2,0.68,0.7152,0.0352,0.0293,Ideology
SBERT,C-L,IllegalImmi,8,Sep,0.5861,10,C,L,2,0.6691,0.7357,0.0666,0.083,Ideology
SBERT,C-L,IllegalImmi,16,Apr,0.6285,10,C,L,2,0.7017,0.7102,0.0085,0.0732,Ideology
SBERT,C-L,IllegalImmi,16,Aug,0.645,10,C,L,2,0.7131,0.7568,0.0437,0.0682,Ideology
SBERT,C-L,IllegalImmi,16,Feb,0.598,10,C,L,2,0.6779,0.7055,0.0276,0.0799,Ideology
SBERT,C-L,IllegalImmi,16,Jan,0.6536,10,C,L,2,0.712,0.7562,0.0441,0.0585,Ideology
SBERT,C-L,IllegalImmi,16,Jul,0.6204,10,C,L,2,0.6867,0.7513,0.0645,0.0663,Ideology
SBERT,C-L,IllegalImmi,16,Jun,0.6339,10,C,L,2,0.6995,0.7245,0.025,0.0656,Ideology
SBERT,C-L,IllegalImmi,16,Mar,0.6666,10,C,L,2,0.723,0.7415,0.0185,0.0564,Ideology
SBERT,C-L,IllegalImmi,16,May,0.6614,10,C,L,2,0.6948,0.7152,0.0204,0.0333,Ideology
SBERT,C-L,IllegalImmi,16,Sep,0.6423,10,C,L,2,0.6739,0.7357,0.0618,0.0316,Ideology
SBERT,C-L,IllegalImmi,32,Apr,0.6591,10,C,L,2,0.7189,0.7102,-0.0087,0.0598,Ideology
SBERT,C-L,IllegalImmi,32,Aug,0.6855,10,C,L,2,0.7394,0.7568,0.0174,0.0539,Ideology
SBERT,C-L,IllegalImmi,32,Feb,0.6374,10,C,L,2,0.7118,0.7055,-0.0062,0.0744,Ideology
SBERT,C-L,IllegalImmi,32,Jan,0.6648,10,C,L,2,0.7332,0.7562,0.0229,0.0685,Ideology
SBERT,C-L,IllegalImmi,32,Jul,0.6633,10,C,L,2,0.7134,0.7513,0.0379,0.0501,Ideology
SBERT,C-L,IllegalImmi,32,Jun,0.6623,10,C,L,2,0.6908,0.7245,0.0337,0.0285,Ideology
SBERT,C-L,IllegalImmi,32,Mar,0.6791,10,C,L,2,0.741,0.7415,5e-04,0.0619,Ideology
SBERT,C-L,IllegalImmi,32,May,0.6714,10,C,L,2,0.7053,0.7152,0.0098,0.0339,Ideology
SBERT,C-L,IllegalImmi,32,Sep,0.6639,10,C,L,2,0.6991,0.7357,0.0366,0.0352,Ideology
SBERT,C-L,LGBT,4,Apr,0.5557,10,C,L,2,0.5871,0.711,0.1239,0.0314,Ideology
SBERT,C-L,LGBT,4,Aug,0.5575,10,C,L,2,0.6092,0.7196,0.1104,0.0517,Ideology
SBERT,C-L,LGBT,4,Feb,0.6019,10,C,L,2,0.6626,0.7308,0.0682,0.0607,Ideology
SBERT,C-L,LGBT,4,Jan,0.5433,10,C,L,2,0.6215,0.7016,0.0801,0.0782,Ideology
SBERT,C-L,LGBT,4,Jul,0.5497,10,C,L,2,0.6171,0.7371,0.12,0.0674,Ideology
SBERT,C-L,LGBT,4,Jun,0.5559,10,C,L,2,0.6396,0.7551,0.1155,0.0837,Ideology
SBERT,C-L,LGBT,4,Mar,0.5324,10,C,L,2,0.5849,0.6844,0.0996,0.0524,Ideology
SBERT,C-L,LGBT,4,May,0.5574,10,C,L,2,0.6526,0.775,0.1224,0.0953,Ideology
SBERT,C-L,LGBT,4,Sep,0.5701,10,C,L,2,0.6497,0.7224,0.0727,0.0796,Ideology
SBERT,C-L,LGBT,8,Apr,0.5594,10,C,L,2,0.612,0.711,0.0989,0.0526,Ideology
SBERT,C-L,LGBT,8,Aug,0.58,10,C,L,2,0.6432,0.7196,0.0763,0.0633,Ideology
SBERT,C-L,LGBT,8,Feb,0.6077,10,C,L,2,0.6786,0.7308,0.0521,0.0709,Ideology
SBERT,C-L,LGBT,8,Jan,0.5667,10,C,L,2,0.6414,0.7016,0.0602,0.0747,Ideology
SBERT,C-L,LGBT,8,Jul,0.5709,10,C,L,2,0.6358,0.7371,0.1013,0.0649,Ideology
SBERT,C-L,LGBT,8,Jun,0.5786,10,C,L,2,0.6696,0.7551,0.0855,0.0911,Ideology
SBERT,C-L,LGBT,8,Mar,0.5366,10,C,L,2,0.6215,0.6844,0.0629,0.0849,Ideology
SBERT,C-L,LGBT,8,May,0.5831,10,C,L,2,0.6736,0.775,0.1014,0.0905,Ideology
SBERT,C-L,LGBT,8,Sep,0.5846,10,C,L,2,0.6613,0.7224,0.061,0.0767,Ideology
SBERT,C-L,LGBT,16,Apr,0.5881,10,C,L,2,0.6302,0.711,0.0808,0.042,Ideology
SBERT,C-L,LGBT,16,Aug,0.5947,10,C,L,2,0.6794,0.7196,0.0402,0.0847,Ideology
SBERT,C-L,LGBT,16,Feb,0.6125,10,C,L,2,0.6841,0.7308,0.0467,0.0716,Ideology
SBERT,C-L,LGBT,16,Jan,0.583,10,C,L,2,0.665,0.7016,0.0367,0.082,Ideology
SBERT,C-L,LGBT,16,Jul,0.609,10,C,L,2,0.6695,0.7371,0.0676,0.0606,Ideology
SBERT,C-L,LGBT,16,Jun,0.6124,10,C,L,2,0.6841,0.7551,0.071,0.0716,Ideology
SBERT,C-L,LGBT,16,Mar,0.576,10,C,L,2,0.6286,0.6844,0.0558,0.0526,Ideology
SBERT,C-L,LGBT,16,May,0.6196,10,C,L,2,0.6936,0.775,0.0814,0.0741,Ideology
SBERT,C-L,LGBT,16,Sep,0.6375,10,C,L,2,0.6953,0.7224,0.0271,0.0578,Ideology
SBERT,C-L,LGBT,32,Apr,0.6085,10,C,L,2,0.6432,0.711,0.0678,0.0347,Ideology
SBERT,C-L,LGBT,32,Aug,0.6343,10,C,L,2,0.6948,0.7196,0.0248,0.0605,Ideology
SBERT,C-L,LGBT,32,Feb,0.6491,10,C,L,2,0.7041,0.7308,0.0267,0.055,Ideology
SBERT,C-L,LGBT,32,Jan,0.6279,10,C,L,2,0.6682,0.7016,0.0334,0.0403,Ideology
SBERT,C-L,LGBT,32,Jul,0.6193,10,C,L,2,0.6898,0.7371,0.0473,0.0705,Ideology
SBERT,C-L,LGBT,32,Jun,0.6283,10,C,L,2,0.7028,0.7551,0.0523,0.0745,Ideology
SBERT,C-L,LGBT,32,Mar,0.5892,10,C,L,2,0.6495,0.6844,0.0349,0.0603,Ideology
SBERT,C-L,LGBT,32,May,0.6518,10,C,L,2,0.7139,0.775,0.0612,0.0621,Ideology
SBERT,C-L,LGBT,32,Sep,0.6594,10,C,L,2,0.7018,0.7224,0.0206,0.0424,Ideology
SBERT,C-LC,AsylumSeekers,4,Apr,0.5218,10,C,LC,1,0.5842,0.6369,0.0527,0.0624,Ideology
SBERT,C-LC,AsylumSeekers,4,Aug,0.5272,10,C,LC,1,0.5851,0.6042,0.0191,0.0579,Ideology
SBERT,C-LC,AsylumSeekers,4,Feb,0.5201,10,C,LC,1,0.5811,0.6027,0.0216,0.0609,Ideology
SBERT,C-LC,AsylumSeekers,4,Jan,0.508,10,C,LC,1,0.5527,0.6212,0.0685,0.0447,Ideology
SBERT,C-LC,AsylumSeekers,4,Jul,0.5233,10,C,LC,1,0.5582,0.5599,0.0018,0.0348,Ideology
SBERT,C-LC,AsylumSeekers,4,Jun,0.5419,10,C,LC,1,0.5485,0.6242,0.0757,0.0066,Ideology
SBERT,C-LC,AsylumSeekers,4,Mar,0.5433,10,C,LC,1,0.5816,0.6188,0.0372,0.0383,Ideology
SBERT,C-LC,AsylumSeekers,4,May,0.5156,10,C,LC,1,0.5866,0.6341,0.0475,0.0711,Ideology
SBERT,C-LC,AsylumSeekers,4,Sep,0.5048,10,C,LC,1,0.5493,0.6055,0.0562,0.0445,Ideology
SBERT,C-LC,AsylumSeekers,8,Apr,0.5413,10,C,LC,1,0.6047,0.6369,0.0322,0.0634,Ideology
SBERT,C-LC,AsylumSeekers,8,Aug,0.5331,10,C,LC,1,0.5914,0.6042,0.0128,0.0583,Ideology
SBERT,C-LC,AsylumSeekers,8,Feb,0.5201,10,C,LC,1,0.5785,0.6027,0.0242,0.0584,Ideology
SBERT,C-LC,AsylumSeekers,8,Jan,0.5313,10,C,LC,1,0.5574,0.6212,0.0638,0.0261,Ideology
SBERT,C-LC,AsylumSeekers,8,Jul,0.5195,10,C,LC,1,0.5438,0.5599,0.0162,0.0243,Ideology
SBERT,C-LC,AsylumSeekers,8,Jun,0.5404,10,C,LC,1,0.572,0.6242,0.0522,0.0316,Ideology
SBERT,C-LC,AsylumSeekers,8,Mar,0.5588,10,C,LC,1,0.5882,0.6188,0.0307,0.0294,Ideology
SBERT,C-LC,AsylumSeekers,8,May,0.501,10,C,LC,1,0.5946,0.6341,0.0395,0.0937,Ideology
SBERT,C-LC,AsylumSeekers,8,Sep,0.5147,10,C,LC,1,0.5659,0.6055,0.0396,0.0512,Ideology
SBERT,C-LC,AsylumSeekers,16,Apr,0.5454,10,C,LC,1,0.6094,0.6369,0.0275,0.064,Ideology
SBERT,C-LC,AsylumSeekers,16,Aug,0.5389,10,C,LC,1,0.5998,0.6042,0.0044,0.0609,Ideology
SBERT,C-LC,AsylumSeekers,16,Feb,0.5379,10,C,LC,1,0.5884,0.6027,0.0143,0.0505,Ideology
SBERT,C-LC,AsylumSeekers,16,Jan,0.5256,10,C,LC,1,0.5682,0.6212,0.053,0.0427,Ideology
SBERT,C-LC,AsylumSeekers,16,Jul,0.5232,10,C,LC,1,0.5739,0.5599,-0.014,0.0507,Ideology
SBERT,C-LC,AsylumSeekers,16,Jun,0.546,10,C,LC,1,0.6034,0.6242,0.0208,0.0574,Ideology
SBERT,C-LC,AsylumSeekers,16,Mar,0.5606,10,C,LC,1,0.6056,0.6188,0.0132,0.045,Ideology
SBERT,C-LC,AsylumSeekers,16,May,0.5338,10,C,LC,1,0.6,0.6341,0.0341,0.0662,Ideology
SBERT,C-LC,AsylumSeekers,16,Sep,0.5362,10,C,LC,1,0.5802,0.6055,0.0253,0.044,Ideology
SBERT,C-LC,AsylumSeekers,32,Apr,0.5954,10,C,LC,1,0.6326,0.6369,0.0043,0.0372,Ideology
SBERT,C-LC,AsylumSeekers,32,Aug,0.561,10,C,LC,1,0.6067,0.6042,-0.0026,0.0457,Ideology
SBERT,C-LC,AsylumSeekers,32,Feb,0.5614,10,C,LC,1,0.5922,0.6027,0.0105,0.0308,Ideology
SBERT,C-LC,AsylumSeekers,32,Jan,0.5441,10,C,LC,1,0.5897,0.6212,0.0315,0.0456,Ideology
SBERT,C-LC,AsylumSeekers,32,Jul,0.5336,10,C,LC,1,0.5751,0.5599,-0.0152,0.0416,Ideology
SBERT,C-LC,AsylumSeekers,32,Jun,0.563,10,C,LC,1,0.6042,0.6242,0.02,0.0412,Ideology
SBERT,C-LC,AsylumSeekers,32,Mar,0.5732,10,C,LC,1,0.6118,0.6188,0.0071,0.0385,Ideology
SBERT,C-LC,AsylumSeekers,32,May,0.5578,10,C,LC,1,0.603,0.6341,0.0311,0.0452,Ideology
SBERT,C-LC,AsylumSeekers,32,Sep,0.5376,10,C,LC,1,0.5959,0.6055,0.0096,0.0583,Ideology
SBERT,C-LC,ClimateChange,4,Apr,0.5231,10,C,LC,1,0.5434,0.6094,0.066,0.0203,Ideology
SBERT,C-LC,ClimateChange,4,Aug,0.4993,10,C,LC,1,0.5668,0.6157,0.0489,0.0674,Ideology
SBERT,C-LC,ClimateChange,4,Feb,0.5033,10,C,LC,1,0.538,0.5955,0.0574,0.0348,Ideology
SBERT,C-LC,ClimateChange,4,Jan,0.5138,10,C,LC,1,0.5294,0.597,0.0676,0.0156,Ideology
SBERT,C-LC,ClimateChange,4,Jul,0.5159,10,C,LC,1,0.5614,0.6051,0.0436,0.0455,Ideology
SBERT,C-LC,ClimateChange,4,Jun,0.5118,10,C,LC,1,0.558,0.6048,0.0469,0.0462,Ideology
SBERT,C-LC,ClimateChange,4,Mar,0.5317,10,C,LC,1,0.5543,0.6163,0.062,0.0226,Ideology
SBERT,C-LC,ClimateChange,4,May,0.5349,10,C,LC,1,0.5512,0.614,0.0628,0.0163,Ideology
SBERT,C-LC,ClimateChange,4,Sep,0.5185,10,C,LC,1,0.5639,0.6272,0.0633,0.0454,Ideology
SBERT,C-LC,ClimateChange,8,Apr,0.5128,10,C,LC,1,0.5482,0.6094,0.0612,0.0354,Ideology
SBERT,C-LC,ClimateChange,8,Aug,0.491,10,C,LC,1,0.5769,0.6157,0.0388,0.0859,Ideology
SBERT,C-LC,ClimateChange,8,Feb,0.52,10,C,LC,1,0.569,0.5955,0.0265,0.0489,Ideology
SBERT,C-LC,ClimateChange,8,Jan,0.5271,10,C,LC,1,0.5457,0.597,0.0512,0.0186,Ideology
SBERT,C-LC,ClimateChange,8,Jul,0.5213,10,C,LC,1,0.5618,0.6051,0.0433,0.0405,Ideology
SBERT,C-LC,ClimateChange,8,Jun,0.5298,10,C,LC,1,0.5629,0.6048,0.0419,0.0331,Ideology
SBERT,C-LC,ClimateChange,8,Mar,0.5387,10,C,LC,1,0.5545,0.6163,0.0618,0.0158,Ideology
SBERT,C-LC,ClimateChange,8,May,0.5369,10,C,LC,1,0.5591,0.614,0.0549,0.0221,Ideology
SBERT,C-LC,ClimateChange,8,Sep,0.525,10,C,LC,1,0.5683,0.6272,0.0589,0.0434,Ideology
SBERT,C-LC,ClimateChange,16,Apr,0.5237,10,C,LC,1,0.5781,0.6094,0.0313,0.0544,Ideology
SBERT,C-LC,ClimateChange,16,Aug,0.5142,10,C,LC,1,0.5819,0.6157,0.0338,0.0677,Ideology
SBERT,C-LC,ClimateChange,16,Feb,0.526,10,C,LC,1,0.5682,0.5955,0.0273,0.0422,Ideology
SBERT,C-LC,ClimateChange,16,Jan,0.5296,10,C,LC,1,0.5644,0.597,0.0325,0.0348,Ideology
SBERT,C-LC,ClimateChange,16,Jul,0.5281,10,C,LC,1,0.5851,0.6051,0.0199,0.057,Ideology
SBERT,C-LC,ClimateChange,16,Jun,0.5268,10,C,LC,1,0.5706,0.6048,0.0343,0.0438,Ideology
SBERT,C-LC,ClimateChange,16,Mar,0.5393,10,C,LC,1,0.5602,0.6163,0.0561,0.0209,Ideology
SBERT,C-LC,ClimateChange,16,May,0.5415,10,C,LC,1,0.5839,0.614,0.0301,0.0424,Ideology
SBERT,C-LC,ClimateChange,16,Sep,0.5335,10,C,LC,1,0.5767,0.6272,0.0505,0.0432,Ideology
SBERT,C-LC,ClimateChange,32,Apr,0.5333,10,C,LC,1,0.5908,0.6094,0.0186,0.0575,Ideology
SBERT,C-LC,ClimateChange,32,Aug,0.5444,10,C,LC,1,0.5893,0.6157,0.0264,0.0449,Ideology
SBERT,C-LC,ClimateChange,32,Feb,0.5411,10,C,LC,1,0.5761,0.5955,0.0193,0.035,Ideology
SBERT,C-LC,ClimateChange,32,Jan,0.5415,10,C,LC,1,0.5642,0.597,0.0328,0.0226,Ideology
SBERT,C-LC,ClimateChange,32,Jul,0.5314,10,C,LC,1,0.5927,0.6051,0.0124,0.0613,Ideology
SBERT,C-LC,ClimateChange,32,Jun,0.5434,10,C,LC,1,0.5903,0.6048,0.0146,0.0469,Ideology
SBERT,C-LC,ClimateChange,32,Mar,0.5487,10,C,LC,1,0.5858,0.6163,0.0305,0.0371,Ideology
SBERT,C-LC,ClimateChange,32,May,0.5464,10,C,LC,1,0.5995,0.614,0.0145,0.0532,Ideology
SBERT,C-LC,ClimateChange,32,Sep,0.5487,10,C,LC,1,0.593,0.6272,0.0342,0.0443,Ideology
SBERT,C-LC,GunControl,4,Apr,0.5289,10,C,LC,1,0.5354,0.5818,0.0464,0.0065,Ideology
SBERT,C-LC,GunControl,4,Aug,0.5102,10,C,LC,1,0.5617,0.6401,0.0784,0.0515,Ideology
SBERT,C-LC,GunControl,4,Feb,0.5073,10,C,LC,1,0.5346,0.6016,0.067,0.0272,Ideology
SBERT,C-LC,GunControl,4,Jan,0.556,10,C,LC,1,0.5845,0.5828,-0.0017,0.0285,Ideology
SBERT,C-LC,GunControl,4,Jul,0.5279,10,C,LC,1,0.5682,0.5914,0.0232,0.0402,Ideology
SBERT,C-LC,GunControl,4,Jun,0.5215,10,C,LC,1,0.5273,0.5618,0.0345,0.0057,Ideology
SBERT,C-LC,GunControl,4,Mar,0.5313,10,C,LC,1,0.5538,0.6081,0.0543,0.0225,Ideology
SBERT,C-LC,GunControl,4,May,0.5157,10,C,LC,1,0.56,0.6135,0.0535,0.0443,Ideology
SBERT,C-LC,GunControl,4,Sep,0.5079,10,C,LC,1,0.5557,0.6017,0.046,0.0478,Ideology
SBERT,C-LC,GunControl,8,Apr,0.5331,10,C,LC,1,0.5398,0.5818,0.042,0.0067,Ideology
SBERT,C-LC,GunControl,8,Aug,0.5136,10,C,LC,1,0.5693,0.6401,0.0708,0.0557,Ideology
SBERT,C-LC,GunControl,8,Feb,0.5093,10,C,LC,1,0.5459,0.6016,0.0557,0.0366,Ideology
SBERT,C-LC,GunControl,8,Jan,0.5731,10,C,LC,1,0.588,0.5828,-0.0052,0.0149,Ideology
SBERT,C-LC,GunControl,8,Jul,0.5419,10,C,LC,1,0.5606,0.5914,0.0308,0.0187,Ideology
SBERT,C-LC,GunControl,8,Jun,0.5134,10,C,LC,1,0.5502,0.5618,0.0116,0.0368,Ideology
SBERT,C-LC,GunControl,8,Mar,0.5176,10,C,LC,1,0.5716,0.6081,0.0365,0.054,Ideology
SBERT,C-LC,GunControl,8,May,0.522,10,C,LC,1,0.5757,0.6135,0.0377,0.0537,Ideology
SBERT,C-LC,GunControl,8,Sep,0.5202,10,C,LC,1,0.5805,0.6017,0.0212,0.0603,Ideology
SBERT,C-LC,GunControl,16,Apr,0.5371,10,C,LC,1,0.5705,0.5818,0.0113,0.0334,Ideology
SBERT,C-LC,GunControl,16,Aug,0.5355,10,C,LC,1,0.5906,0.6401,0.0495,0.0551,Ideology
SBERT,C-LC,GunControl,16,Feb,0.5419,10,C,LC,1,0.5725,0.6016,0.0291,0.0306,Ideology
SBERT,C-LC,GunControl,16,Jan,0.5695,10,C,LC,1,0.6025,0.5828,-0.0197,0.033,Ideology
SBERT,C-LC,GunControl,16,Jul,0.5405,10,C,LC,1,0.5843,0.5914,0.0071,0.0438,Ideology
SBERT,C-LC,GunControl,16,Jun,0.5203,10,C,LC,1,0.5417,0.5618,0.02,0.0214,Ideology
SBERT,C-LC,GunControl,16,Mar,0.5408,10,C,LC,1,0.575,0.6081,0.033,0.0342,Ideology
SBERT,C-LC,GunControl,16,May,0.5305,10,C,LC,1,0.5904,0.6135,0.0231,0.0599,Ideology
SBERT,C-LC,GunControl,16,Sep,0.5097,10,C,LC,1,0.5855,0.6017,0.0162,0.0758,Ideology
SBERT,C-LC,GunControl,32,Apr,0.5652,10,C,LC,1,0.5732,0.5818,0.0086,0.008,Ideology
SBERT,C-LC,GunControl,32,Aug,0.548,10,C,LC,1,0.5963,0.6401,0.0438,0.0483,Ideology
SBERT,C-LC,GunControl,32,Feb,0.5446,10,C,LC,1,0.5965,0.6016,0.0051,0.0519,Ideology
SBERT,C-LC,GunControl,32,Jan,0.57,10,C,LC,1,0.5915,0.5828,-0.0087,0.0215,Ideology
SBERT,C-LC,GunControl,32,Jul,0.5446,10,C,LC,1,0.606,0.5914,-0.0146,0.0614,Ideology
SBERT,C-LC,GunControl,32,Jun,0.5352,10,C,LC,1,0.5615,0.5618,3e-04,0.0263,Ideology
SBERT,C-LC,GunControl,32,Mar,0.5452,10,C,LC,1,0.5988,0.6081,0.0093,0.0536,Ideology
SBERT,C-LC,GunControl,32,May,0.5606,10,C,LC,1,0.6051,0.6135,0.0084,0.0445,Ideology
SBERT,C-LC,GunControl,32,Sep,0.5454,10,C,LC,1,0.6014,0.6017,4e-04,0.056,Ideology
SBERT,C-LC,IllegalImmi,4,Apr,0.5086,10,C,LC,1,0.5287,0.631,0.1023,0.0201,Ideology
SBERT,C-LC,IllegalImmi,4,Aug,0.5205,10,C,LC,1,0.5559,0.6257,0.0698,0.0354,Ideology
SBERT,C-LC,IllegalImmi,4,Feb,0.5175,10,C,LC,1,0.5562,0.5856,0.0294,0.0386,Ideology
SBERT,C-LC,IllegalImmi,4,Jan,0.5072,10,C,LC,1,0.5294,0.597,0.0676,0.0222,Ideology
SBERT,C-LC,IllegalImmi,4,Jul,0.5583,10,C,LC,1,0.5488,0.5826,0.0338,-0.0095,Ideology
SBERT,C-LC,IllegalImmi,4,Jun,0.5219,10,C,LC,1,0.5638,0.6037,0.04,0.0418,Ideology
SBERT,C-LC,IllegalImmi,4,Mar,0.5088,10,C,LC,1,0.5496,0.597,0.0474,0.0408,Ideology
SBERT,C-LC,IllegalImmi,4,May,0.5124,10,C,LC,1,0.5486,0.6231,0.0745,0.0362,Ideology
SBERT,C-LC,IllegalImmi,4,Sep,0.5319,10,C,LC,1,0.6053,0.618,0.0127,0.0734,Ideology
SBERT,C-LC,IllegalImmi,8,Apr,0.5289,10,C,LC,1,0.5501,0.631,0.0809,0.0212,Ideology
SBERT,C-LC,IllegalImmi,8,Aug,0.5344,10,C,LC,1,0.5894,0.6257,0.0363,0.055,Ideology
SBERT,C-LC,IllegalImmi,8,Feb,0.5276,10,C,LC,1,0.56,0.5856,0.0257,0.0324,Ideology
SBERT,C-LC,IllegalImmi,8,Jan,0.5087,10,C,LC,1,0.5476,0.597,0.0494,0.0389,Ideology
SBERT,C-LC,IllegalImmi,8,Jul,0.5567,10,C,LC,1,0.5748,0.5826,0.0078,0.0181,Ideology
SBERT,C-LC,IllegalImmi,8,Jun,0.5471,10,C,LC,1,0.5781,0.6037,0.0256,0.031,Ideology
SBERT,C-LC,IllegalImmi,8,Mar,0.5437,10,C,LC,1,0.5545,0.597,0.0426,0.0108,Ideology
SBERT,C-LC,IllegalImmi,8,May,0.5402,10,C,LC,1,0.5725,0.6231,0.0505,0.0323,Ideology
SBERT,C-LC,IllegalImmi,8,Sep,0.5579,10,C,LC,1,0.5884,0.618,0.0295,0.0305,Ideology
SBERT,C-LC,IllegalImmi,16,Apr,0.518,10,C,LC,1,0.5526,0.631,0.0784,0.0346,Ideology
SBERT,C-LC,IllegalImmi,16,Aug,0.5481,10,C,LC,1,0.5928,0.6257,0.0329,0.0447,Ideology
SBERT,C-LC,IllegalImmi,16,Feb,0.5444,10,C,LC,1,0.5847,0.5856,9e-04,0.0403,Ideology
SBERT,C-LC,IllegalImmi,16,Jan,0.5146,10,C,LC,1,0.5544,0.597,0.0426,0.0398,Ideology
SBERT,C-LC,IllegalImmi,16,Jul,0.5667,10,C,LC,1,0.6016,0.5826,-0.019,0.0349,Ideology
SBERT,C-LC,IllegalImmi,16,Jun,0.5612,10,C,LC,1,0.6058,0.6037,-0.0021,0.0446,Ideology
SBERT,C-LC,IllegalImmi,16,Mar,0.5373,10,C,LC,1,0.5784,0.597,0.0186,0.0412,Ideology
SBERT,C-LC,IllegalImmi,16,May,0.5306,10,C,LC,1,0.589,0.6231,0.034,0.0585,Ideology
SBERT,C-LC,IllegalImmi,16,Sep,0.5932,10,C,LC,1,0.6098,0.618,0.0082,0.0165,Ideology
SBERT,C-LC,IllegalImmi,32,Apr,0.529,10,C,LC,1,0.5586,0.631,0.0724,0.0295,Ideology
SBERT,C-LC,IllegalImmi,32,Aug,0.5767,10,C,LC,1,0.6155,0.6257,0.0102,0.0387,Ideology
SBERT,C-LC,IllegalImmi,32,Feb,0.5555,10,C,LC,1,0.5801,0.5856,0.0055,0.0246,Ideology
SBERT,C-LC,IllegalImmi,32,Jan,0.5299,10,C,LC,1,0.5805,0.597,0.0165,0.0507,Ideology
SBERT,C-LC,IllegalImmi,32,Jul,0.5708,10,C,LC,1,0.5849,0.5826,-0.0023,0.0141,Ideology
SBERT,C-LC,IllegalImmi,32,Jun,0.5822,10,C,LC,1,0.6118,0.6037,-0.0081,0.0296,Ideology
SBERT,C-LC,IllegalImmi,32,Mar,0.5635,10,C,LC,1,0.5741,0.597,0.0229,0.0106,Ideology
SBERT,C-LC,IllegalImmi,32,May,0.5501,10,C,LC,1,0.6063,0.6231,0.0168,0.0562,Ideology
SBERT,C-LC,IllegalImmi,32,Sep,0.5869,10,C,LC,1,0.6072,0.618,0.0108,0.0203,Ideology
SBERT,C-LC,LGBT,4,Apr,0.5226,10,C,LC,1,0.5507,0.5787,0.028,0.0281,Ideology
SBERT,C-LC,LGBT,4,Aug,0.5485,10,C,LC,1,0.5774,0.6136,0.0362,0.0289,Ideology
SBERT,C-LC,LGBT,4,Feb,0.5157,10,C,LC,1,0.5943,0.6292,0.0348,0.0786,Ideology
SBERT,C-LC,LGBT,4,Jan,0.5332,10,C,LC,1,0.5777,0.6046,0.0269,0.0445,Ideology
SBERT,C-LC,LGBT,4,Jul,0.5608,10,C,LC,1,0.5852,0.6411,0.0559,0.0244,Ideology
SBERT,C-LC,LGBT,4,Jun,0.5201,10,C,LC,1,0.5888,0.642,0.0532,0.0687,Ideology
SBERT,C-LC,LGBT,4,Mar,0.5152,10,C,LC,1,0.5519,0.5817,0.0298,0.0367,Ideology
SBERT,C-LC,LGBT,4,May,0.5624,10,C,LC,1,0.6107,0.6507,0.0399,0.0484,Ideology
SBERT,C-LC,LGBT,4,Sep,0.5166,10,C,LC,1,0.5786,0.6121,0.0335,0.0619,Ideology
SBERT,C-LC,LGBT,8,Apr,0.531,10,C,LC,1,0.5389,0.5787,0.0398,0.0079,Ideology
SBERT,C-LC,LGBT,8,Aug,0.5719,10,C,LC,1,0.5815,0.6136,0.0321,0.0096,Ideology
SBERT,C-LC,LGBT,8,Feb,0.5391,10,C,LC,1,0.6194,0.6292,0.0098,0.0803,Ideology
SBERT,C-LC,LGBT,8,Jan,0.5531,10,C,LC,1,0.5998,0.6046,0.0048,0.0467,Ideology
SBERT,C-LC,LGBT,8,Jul,0.5573,10,C,LC,1,0.6114,0.6411,0.0297,0.0541,Ideology
SBERT,C-LC,LGBT,8,Jun,0.5387,10,C,LC,1,0.6084,0.642,0.0337,0.0697,Ideology
